['contig_12507', 1080899]
['contig_89120', 57106]
['contig_70429', 57106]
['contig_48023', 57100]
['contig_134775', 57092]
['contig_84345', 57088]
['contig_46770', 57087]
['contig_31309', 57085]
['contig_593', 57082]
['contig_20728', 57073]
['contig_90505', 57061]
['contig_61619', 57058]
['contig_61221', 57058]
['contig_96261', 57057]
['contig_68135', 57046]
['contig_20030', 57040]
['contig_136050', 57018]
['contig_17030', 57002]
['contig_83726', 56999]
['contig_92787', 56987]
['contig_85140', 56987]
['contig_66491', 56956]
['contig_1849', 56953]
['contig_4093', 56940]
['contig_41484', 56939]
['contig_27848', 56937]
['contig_17031', 56921]
['contig_100009', 56896]
['contig_89435', 56890]
['contig_94819', 56887]
['contig_47051', 56881]
['contig_126370', 56879]
['contig_58095', 56877]
['contig_111858', 56857]
['contig_59260', 56847]
['contig_48969', 56822]
['contig_134358', 56805]
['contig_140602', 56798]
['contig_58964', 56764]
['contig_96323', 56762]
['contig_70848', 56755]
['contig_103538', 56743]
['contig_116421', 56740]
['contig_15204', 56739]
['contig_24759', 56734]
['contig_97575', 56734]
['contig_110539', 56717]
['contig_130344', 56708]
['contig_37410', 56708]
['contig_12357', 56704]
['contig_50969', 56701]
['contig_46898', 56693]
['contig_94269', 56691]
['contig_98262', 56684]
['contig_111437', 56683]
['contig_26646', 56672]
['contig_49130', 56669]
['contig_86056', 56667]
['contig_60480', 56666]
['contig_16316', 56663]
['contig_55896', 56662]
['contig_9023', 56658]
['contig_27170', 56651]
['contig_84319', 56639]
['contig_77941', 56637]
['contig_112621', 56635]
['contig_83516', 56618]
['contig_83128', 56607]
['contig_109076', 56607]
['contig_40327', 56606]
['contig_123588', 56600]
['contig_76669', 56593]
['contig_52451', 56585]
['contig_136638', 56583]
['contig_68567', 56572]
['contig_60667', 56544]
['contig_85975', 56541]
['contig_134250', 56536]
['contig_51756', 56526]
['contig_82672', 56516]
['contig_59454', 56512]
['contig_63499', 56481]
['contig_67395', 56452]
['contig_45513', 56442]
['contig_47576', 56439]
['contig_67091', 56437]
['contig_12091', 56436]
['contig_69949', 56436]
['contig_88012', 56419]
['contig_102698', 56415]
['contig_40621', 56409]
['contig_69175', 56408]
['contig_83762', 56400]
['contig_79313', 56387]
['contig_43404', 56370]
['contig_66566', 56369]
['contig_17336', 56368]
['contig_67587', 56363]
['contig_68295', 56361]
['contig_24780', 56351]
['contig_37613', 56340]
['contig_74977', 56326]
['contig_94764', 56326]
['contig_37250', 56312]
['contig_79137', 56304]
['contig_38855', 56299]
['contig_27045', 56269]
['contig_77082', 56265]
['contig_73871', 56265]
['contig_47240', 56256]
['contig_73344', 56246]
['contig_67463', 56245]
['contig_64573', 56231]
['contig_79167', 56217]
['contig_80222', 56199]
['contig_4739', 56197]
['contig_98665', 56174]
['contig_122787', 56169]
['contig_38806', 56164]
['contig_108060', 56150]
['contig_95573', 56146]
['contig_33764', 56139]
['contig_16774', 56129]
['contig_57345', 56108]
['contig_90290', 56094]
['contig_133692', 56087]
['contig_136051', 56072]
['contig_59879', 56071]
['contig_98560', 56070]
['contig_31739', 56067]
['contig_95973', 56066]
['contig_97543', 56051]
['contig_138003', 56045]
['contig_41779', 56041]
['contig_67819', 56038]
['contig_26667', 56026]
['contig_65736', 56023]
['contig_71892', 56023]
['contig_77182', 56023]
['contig_88755', 56009]
['contig_137259', 55993]
['contig_74719', 55984]
['contig_6922', 55976]
['contig_33804', 55966]
['contig_66008', 55957]
['contig_70405', 55954]
['contig_62937', 55945]
['contig_90727', 55942]
['contig_139785', 55940]
['contig_74806', 55937]
['contig_88318', 55932]
['contig_47494', 55931]
['contig_64942', 55913]
['contig_66580', 55912]
['contig_44303', 55903]
['contig_109790', 55900]
['contig_72439', 55885]
['contig_32600', 55879]
['contig_52270', 55876]
['contig_122723', 55874]
['contig_4616', 55870]
['contig_71468', 55867]
['contig_29805', 55865]
['contig_84385', 55862]
['contig_98657', 55859]
['contig_29630', 55853]
['contig_58624', 55834]
['contig_18927', 55819]
['contig_85260', 55817]
['contig_61621', 55809]
['contig_33823', 55799]
['contig_38579', 55794]
['contig_43423', 55790]
['contig_68834', 55788]
['contig_40566', 55778]
['contig_67134', 55769]
['contig_103168', 55755]
['contig_106926', 55737]
['contig_25306', 55728]
['contig_2334', 55727]
['contig_80157', 55719]
['contig_96827', 55709]
['contig_68212', 55695]
['contig_89352', 55687]
['contig_63172', 55677]
['contig_51933', 55662]
['contig_1742', 55620]
['contig_73593', 55620]
['contig_35018', 55616]
['contig_90390', 55616]
['contig_84202', 55611]
['contig_80356', 55606]
['contig_29355', 55567]
['contig_93940', 55564]
['contig_21216', 55558]
['contig_66468', 55549]
['contig_139842', 55533]
['contig_59355', 55513]
['contig_8844', 55494]
['contig_103127', 55485]
['contig_64829', 55463]
['contig_87771', 55438]
['contig_47853', 55438]
['contig_66351', 55436]
['contig_41923', 55419]
['contig_62072', 55415]
['contig_67159', 55404]
['contig_96065', 55393]
['contig_133507', 55392]
['contig_88328', 55390]
['contig_21158', 55376]
['contig_103918', 55370]
['contig_136718', 55341]
['contig_32434', 55335]
['contig_4794', 55333]
['contig_59170', 55325]
['contig_99364', 55324]
['contig_61602', 55321]
['contig_61950', 55314]
['contig_136437', 55312]
['contig_85969', 55307]
['contig_63663', 55294]
['contig_32526', 55293]
['contig_99332', 55272]
['contig_73790', 55261]
['contig_94464', 55253]
['contig_136791', 55251]
['contig_75790', 55242]
['contig_28517', 55241]
['contig_14940', 55230]
['contig_47625', 55212]
['contig_111326', 55199]
['contig_87217', 55182]
['contig_22173', 55180]
['contig_41558', 55173]
['contig_114727', 55172]
['contig_66677', 55162]
['contig_112154', 55160]
['contig_83678', 55136]
['contig_131351', 55132]
['contig_1583', 55129]
['contig_33502', 55106]
['contig_101039', 55103]
['contig_9765', 55093]
['contig_60575', 55085]
['contig_60091', 55084]
['contig_84675', 55080]
['contig_70465', 55077]
['contig_80554', 55071]
['contig_71496', 55065]
['contig_71245', 55064]
['contig_829', 55044]
['contig_74189', 55033]
['contig_8023', 55032]
['contig_45182', 55027]
['contig_19379', 55025]
['contig_65557', 55019]
['contig_14126', 55012]
['contig_107950', 55008]
['contig_79990', 55007]
['contig_66672', 55007]
['contig_63818', 55000]
['contig_28624', 54971]
['contig_84441', 54966]
['contig_105186', 54958]
['contig_79859', 54954]
['contig_73114', 54952]
['contig_79080', 54919]
['contig_57914', 54916]
['contig_47423', 54907]
['contig_62216', 54893]
['contig_113277', 54892]
['contig_115479', 54885]
['contig_37749', 54884]
['contig_127885', 54881]
['contig_101251', 54877]
['contig_28073', 54871]
['contig_21483', 54862]
['contig_85896', 54845]
['contig_131511', 54833]
['contig_87730', 54809]
['contig_68385', 54808]
['contig_103728', 54804]
['contig_74323', 54798]
['contig_33288', 54797]
['contig_61368', 54795]
['contig_61115', 54785]
['contig_26720', 54771]
['contig_91932', 54762]
['contig_63222', 54755]
['contig_121489', 54754]
['contig_61499', 54754]
['contig_56909', 54748]
['contig_52401', 54742]
['contig_92205', 54732]
['contig_61993', 54718]
['contig_45240', 54717]
['contig_50369', 54709]
['contig_937', 54706]
['contig_70602', 54701]
['contig_42704', 54696]
['contig_75194', 54694]
['contig_2034', 54691]
['contig_67195', 54669]
['contig_124634', 54669]
['contig_77602', 54669]
['contig_116641', 54644]
['contig_69714', 54638]
['contig_40618', 54637]
['contig_57610', 54629]
['contig_81642', 54628]
['contig_28485', 54606]
['contig_86781', 54601]
['contig_9302', 54593]
['contig_136538', 54587]
['contig_86176', 54572]
['contig_25942', 54569]
['contig_6572', 54565]
['contig_109951', 54562]
['contig_136172', 54558]
['contig_73645', 54558]
['contig_99443', 54549]
['contig_17425', 54536]
['contig_39338', 54533]
['contig_121239', 54501]
['contig_29984', 54478]
['contig_68536', 54474]
['contig_27205', 54468]
['contig_64502', 54456]
['contig_103059', 54453]
['contig_57359', 54450]
['contig_83914', 54442]
['contig_105437', 54441]
['contig_57222', 54440]
['contig_24392', 54433]
['contig_55520', 54429]
['contig_120875', 54412]
['contig_52894', 54402]
['contig_80963', 54390]
['contig_51141', 54384]
['contig_14588', 54352]
['contig_84882', 54343]
['contig_24824', 54337]
['contig_25985', 54326]
['contig_62677', 54316]
['contig_64246', 54308]
['contig_16415', 54301]
['contig_105027', 54293]
['contig_38479', 54293]
['contig_35191', 54290]
['contig_103085', 54288]
['contig_127587', 54279]
['contig_123085', 54273]
['contig_97205', 54246]
['contig_7945', 54245]
['contig_94467', 54239]
['contig_101963', 54234]
['contig_77706', 54227]
['contig_67529', 54221]
['contig_80711', 54218]
['contig_65215', 54207]
['contig_43544', 54190]
['contig_16388', 54180]
['contig_86545', 54174]
['contig_61147', 54171]
['contig_30662', 54159]
['contig_69891', 54141]
['contig_49472', 54131]
['contig_72313', 54130]
['contig_5807', 54124]
['contig_71942', 54117]
['contig_70120', 54116]
['contig_7186', 54112]
['contig_65286', 54105]
['contig_78677', 54102]
['contig_47037', 54100]
['contig_8460', 54092]
['contig_83993', 54087]
['contig_59690', 54080]
['contig_37971', 54062]
['contig_96301', 54050]
['contig_104816', 54043]
['contig_131658', 54042]
['contig_3850', 54037]
['contig_130329', 54033]
['contig_63500', 54016]
['contig_84875', 54013]
['contig_81664', 54004]
['contig_67642', 54001]
['contig_38673', 53986]
['contig_114714', 53981]
['contig_24406', 53978]
['contig_93055', 53975]
['contig_54381', 53950]
['contig_82068', 53949]
['contig_39916', 53946]
['contig_1799', 53942]
['contig_70657', 53940]
['contig_28110', 53918]
['contig_90478', 53885]
['contig_28348', 53883]
['contig_56745', 53878]
['contig_26087', 53874]
['contig_83803', 53868]
['contig_46146', 53837]
['contig_55324', 53803]
['contig_116106', 53801]
['contig_70696', 53783]
['contig_42970', 53782]
['contig_80440', 53772]
['contig_33722', 53771]
['contig_100300', 53764]
['contig_76173', 53760]
['contig_32893', 53745]
['contig_91155', 53733]
['contig_72442', 53717]
['contig_109603', 53712]
['contig_61729', 53704]
['contig_96312', 53700]
['contig_56044', 53680]
['contig_87413', 53669]
['contig_53697', 53627]
['contig_75760', 53625]
['contig_5022', 53623]
['contig_29653', 53613]
['contig_70831', 53612]
['contig_91044', 53606]
['contig_45437', 53583]
['contig_60119', 53583]
['contig_73539', 53580]
['contig_64731', 53568]
['contig_46537', 53535]
['contig_22704', 53532]
['contig_105478', 53519]
['contig_62826', 53514]
['contig_112792', 53495]
['contig_94048', 53490]
['contig_41164', 53483]
['contig_125856', 53477]
['contig_78671', 53473]
['contig_20054', 53469]
['contig_67895', 53469]
['contig_101010', 53467]
['contig_74853', 53465]
['contig_93462', 53458]
['contig_75186', 53454]
['contig_82350', 53453]
['contig_134794', 53404]
['contig_127078', 53390]
['contig_52477', 53386]
['contig_81895', 53379]
['contig_71837', 53375]
['contig_73216', 53369]
['contig_101678', 53361]
['contig_9989', 53344]
['contig_73596', 53339]
['contig_79883', 53333]
['contig_55705', 53321]
['contig_24048', 53311]
['contig_7484', 53295]
['contig_5952', 53282]
['contig_27564', 53279]
['contig_74997', 53274]
['contig_63416', 53269]
['contig_21183', 53259]
['contig_82116', 53258]
['contig_140480', 53253]
['contig_120217', 53243]
['contig_133624', 53234]
['contig_64694', 53228]
['contig_58849', 53224]
['contig_76840', 53223]
['contig_106977', 53216]
['contig_82391', 53214]
['contig_29240', 53209]
['contig_74507', 53208]
['contig_87889', 53207]
['contig_64376', 53180]
['contig_66000', 53174]
['contig_124647', 53160]
['contig_61327', 53154]
['contig_41902', 53144]
['contig_66113', 53143]
['contig_131634', 53093]
['contig_54578', 53092]
['contig_93989', 53081]
['contig_30190', 53075]
['contig_59959', 53073]
['contig_15030', 53071]
['contig_87101', 53071]
['contig_21674', 53069]
['contig_81987', 53064]
['contig_132996', 53061]
['contig_67397', 53061]
['contig_38363', 53054]
['contig_77718', 53051]
['contig_6299', 53029]
['contig_92618', 53012]
['contig_37226', 53006]
['contig_74677', 52979]
['contig_76534', 52974]
['contig_95346', 52962]
['contig_93925', 52959]
['contig_46509', 52956]
['contig_13465', 52950]
['contig_25955', 52939]
['contig_87737', 52930]
['contig_95585', 52922]
['contig_50277', 52898]
['contig_72855', 52896]
['contig_74787', 52889]
['contig_52878', 52885]
['contig_31240', 52883]
['contig_80502', 52877]
['contig_122953', 52874]
['contig_115731', 52872]
['contig_11383', 52869]
['contig_67089', 52866]
['contig_72197', 52860]
['contig_81761', 52860]
['contig_87467', 52851]
['contig_48738', 52842]
['contig_58565', 52842]
['contig_83465', 52828]
['contig_112413', 52824]
['contig_99958', 52824]
['contig_110289', 52806]
['contig_57880', 52804]
['contig_18907', 52802]
['contig_103798', 52776]
['contig_44455', 52769]
['contig_83254', 52766]
['contig_93373', 52765]
['contig_67813', 52763]
['contig_80058', 52761]
['contig_93947', 52761]
['contig_79469', 52736]
['contig_64619', 52731]
['contig_24325', 52727]
['contig_24094', 52706]
['contig_63153', 52696]
['contig_103759', 52689]
['contig_61054', 52659]
['contig_92974', 52648]
['contig_86643', 52647]
['contig_40175', 52639]
['contig_87546', 52639]
['contig_45806', 52639]
['contig_140205', 52638]
['contig_32695', 52632]
['contig_55970', 52626]
['contig_77944', 52623]
['contig_3178', 52619]
['contig_59769', 52611]
['contig_97534', 52608]
['contig_29854', 52604]
['contig_82492', 52603]
['contig_15437', 52592]
['contig_88541', 52587]
['contig_87952', 52570]
['contig_13114', 52565]
['contig_67623', 52550]
['contig_87156', 52535]
['contig_78384', 52530]
['contig_117459', 52526]
['contig_55878', 52523]
['contig_92981', 52517]
['contig_19209', 52507]
['contig_62404', 52498]
['contig_56681', 52493]
['contig_76890', 52490]
['contig_100912', 52489]
['contig_70234', 52472]
['contig_62411', 52453]
['contig_75979', 52438]
['contig_88928', 52434]
['contig_77143', 52426]
['contig_78584', 52423]
['contig_81899', 52421]
['contig_80297', 52415]
['contig_102033', 52411]
['contig_76979', 52408]
['contig_55464', 52401]
['contig_103095', 52390]
['contig_60264', 52389]
['contig_103591', 52388]
['contig_73586', 52388]
['contig_1200', 52388]
['contig_42431', 52381]
['contig_76481', 52374]
['contig_117985', 52369]
['contig_92383', 52362]
['contig_13069', 52358]
['contig_42217', 52358]
['contig_67033', 52349]
['contig_128042', 52344]
['contig_108839', 52325]
['contig_95475', 52324]
['contig_32344', 52323]
['contig_71871', 52312]
['contig_13455', 52308]
['contig_118488', 52278]
['contig_91413', 52239]
['contig_88584', 52239]
['contig_126087', 52238]
['contig_135565', 52228]
['contig_95287', 52226]
['contig_68894', 52215]
['contig_140290', 52210]
['contig_25954', 52200]
['contig_114197', 52199]
['contig_27782', 52178]
['contig_93498', 52175]
['contig_68476', 52171]
['contig_120233', 52154]
['contig_77759', 52148]
['contig_65072', 52147]
['contig_85538', 52141]
['contig_107201', 52123]
['contig_26841', 52104]
['contig_36729', 52103]
['contig_74635', 52099]
['contig_60336', 52098]
['contig_91750', 52064]
['contig_65540', 52062]
['contig_80890', 52057]
['contig_27339', 52056]
['contig_136531', 52054]
['contig_26687', 52050]
['contig_73854', 52031]
['contig_139467', 52031]
['contig_129287', 52029]
['contig_69085', 52019]
['contig_133794', 52019]
['contig_66879', 52014]
['contig_121134', 52012]
['contig_92454', 52008]
['contig_107339', 51999]
['contig_73245', 51983]
['contig_90946', 51978]
['contig_73537', 51977]
['contig_65471', 51975]
['contig_27533', 51967]
['contig_91559', 51965]
['contig_32010', 51963]
['contig_76799', 51957]
['contig_22262', 51957]
['contig_125844', 51948]
['contig_10019', 51943]
['contig_10142', 51931]
['contig_141097', 51914]
['contig_19656', 51908]
['contig_23455', 51908]
['contig_86430', 51904]
['contig_58880', 51875]
['contig_99770', 51875]
['contig_86954', 51867]
['contig_72236', 51866]
['contig_65184', 51865]
['contig_91313', 51847]
['contig_73325', 51835]
['contig_82783', 51830]
['contig_1124', 51829]
['contig_61601', 51819]
['contig_25941', 51808]
['contig_80257', 51802]
['contig_41154', 51795]
['contig_99564', 51790]
['contig_95945', 51764]
['contig_17242', 51757]
['contig_41500', 51752]
['contig_6603', 51740]
['contig_115814', 51740]
['contig_65623', 51736]
['contig_80977', 51709]
['contig_54537', 51701]
['contig_37227', 51680]
['contig_77605', 51678]
['contig_75982', 51670]
['contig_43586', 51655]
['contig_61227', 51649]
['contig_46689', 51645]
['contig_78835', 51640]
['contig_25922', 51633]
['contig_70267', 51631]
['contig_11338', 51606]
['contig_66820', 51605]
['contig_23113', 51594]
['contig_128255', 51591]
['contig_76559', 51587]
['contig_12105', 51571]
['contig_70100', 51571]
['contig_55073', 51557]
['contig_14135', 51556]
['contig_125038', 51522]
['contig_85177', 51519]
['contig_130120', 51518]
['contig_54045', 51516]
['contig_45562', 51512]
['contig_141183', 51511]
['contig_20373', 51489]
['contig_89681', 51482]
['contig_97213', 51482]
