['contig_12507', 1080899]
['contig_89437', 42572]
['contig_136012', 42571]
['contig_119318', 42570]
['contig_27616', 42569]
['contig_109263', 42566]
['contig_63709', 42550]
['contig_62270', 42543]
['contig_106004', 42542]
['contig_137215', 42541]
['contig_119802', 42539]
['contig_116917', 42532]
['contig_131716', 42531]
['contig_35936', 42528]
['contig_60421', 42526]
['contig_85740', 42522]
['contig_1165', 42519]
['contig_81990', 42516]
['contig_31905', 42514]
['contig_31690', 42511]
['contig_120340', 42509]
['contig_7086', 42503]
['contig_74627', 42497]
['contig_88785', 42497]
['contig_54530', 42496]
['contig_84868', 42492]
['contig_17259', 42486]
['contig_13765', 42485]
['contig_70147', 42483]
['contig_67473', 42482]
['contig_105939', 42480]
['contig_79691', 42477]
['contig_19212', 42476]
['contig_64855', 42474]
['contig_64386', 42473]
['contig_67428', 42473]
['contig_140431', 42467]
['contig_103493', 42464]
['contig_113837', 42464]
['contig_19284', 42459]
['contig_76609', 42459]
['contig_137365', 42452]
['contig_59856', 42450]
['contig_139952', 42446]
['contig_64312', 42446]
['contig_68056', 42440]
['contig_114152', 42433]
['contig_60024', 42433]
['contig_73910', 42428]
['contig_61893', 42425]
['contig_89877', 42423]
['contig_45703', 42412]
['contig_81248', 42402]
['contig_71722', 42398]
['contig_81222', 42397]
['contig_110857', 42393]
['contig_96681', 42393]
['contig_130856', 42392]
['contig_96922', 42391]
['contig_81085', 42387]
['contig_115484', 42386]
['contig_92701', 42386]
['contig_35169', 42383]
['contig_22851', 42382]
['contig_139790', 42381]
['contig_64721', 42380]
['contig_37475', 42373]
['contig_89131', 42372]
['contig_11301', 42361]
['contig_66194', 42361]
['contig_53740', 42359]
['contig_86343', 42357]
['contig_134662', 42354]
['contig_96360', 42354]
['contig_132529', 42350]
['contig_28996', 42348]
['contig_90719', 42347]
['contig_136580', 42345]
['contig_105630', 42340]
['contig_2292', 42340]
['contig_76382', 42339]
['contig_60100', 42335]
['contig_84443', 42325]
['contig_69111', 42323]
['contig_80095', 42323]
['contig_107223', 42311]
['contig_113626', 42310]
['contig_109701', 42308]
['contig_138972', 42300]
['contig_45316', 42300]
['contig_54655', 42298]
['contig_33936', 42294]
['contig_10652', 42291]
['contig_79221', 42291]
['contig_62895', 42287]
['contig_95775', 42287]
['contig_73850', 42286]
['contig_139825', 42284]
['contig_95066', 42284]
['contig_72557', 42278]
['contig_107467', 42270]
['contig_104943', 42264]
['contig_22271', 42264]
['contig_82973', 42264]
['contig_72689', 42263]
['contig_66235', 42255]
['contig_93967', 42254]
['contig_75389', 42252]
['contig_89288', 42251]
['contig_91257', 42251]
['contig_82067', 42241]
['contig_66541', 42235]
['contig_106558', 42234]
['contig_94705', 42233]
['contig_108758', 42232]
['contig_61635', 42232]
['contig_91125', 42232]
['contig_94276', 42231]
['contig_77838', 42224]
['contig_75515', 42218]
['contig_136305', 42213]
['contig_134556', 42212]
['contig_72511', 42211]
['contig_76190', 42209]
['contig_110549', 42205]
['contig_47811', 42202]
['contig_115279', 42196]
['contig_64871', 42182]
['contig_99848', 42176]
['contig_66062', 42171]
['contig_80259', 42171]
['contig_134791', 42170]
['contig_106600', 42166]
['contig_125704', 42161]
['contig_136697', 42156]
['contig_13054', 42155]
['contig_71715', 42155]
['contig_126076', 42153]
['contig_99754', 42145]
['contig_71598', 42139]
['contig_119643', 42136]
['contig_73667', 42136]
['contig_26198', 42134]
['contig_136412', 42133]
['contig_74993', 42133]
['contig_98211', 42130]
['contig_72640', 42127]
['contig_106396', 42124]
['contig_78669', 42124]
['contig_93151', 42120]
['contig_122128', 42118]
['contig_10676', 42116]
['contig_131554', 42112]
['contig_137226', 42110]
['contig_61790', 42105]
['contig_55498', 42104]
['contig_93553', 42098]
['contig_78179', 42093]
['contig_12652', 42091]
['contig_121741', 42090]
['contig_118237', 42078]
['contig_43391', 42077]
['contig_80007', 42076]
['contig_89540', 42066]
['contig_111669', 42065]
['contig_70676', 42060]
['contig_42859', 42058]
['contig_6753', 42056]
['contig_85090', 42056]
['contig_69503', 42051]
['contig_71808', 42051]
['contig_86197', 42051]
['contig_98330', 42051]
['contig_70746', 42048]
['contig_81092', 42048]
['contig_92472', 42047]
['contig_96204', 42040]
['contig_35124', 42038]
['contig_86642', 42037]
['contig_137672', 42033]
['contig_73869', 42033]
['contig_83209', 42032]
['contig_66813', 42027]
['contig_138124', 42023]
['contig_85950', 42019]
['contig_101605', 42013]
['contig_90182', 42011]
['contig_50162', 42006]
['contig_66447', 42005]
['contig_92426', 42002]
['contig_133425', 41999]
['contig_110226', 41996]
['contig_65852', 41996]
['contig_70682', 41995]
['contig_75994', 41994]
['contig_61123', 41985]
['contig_3207', 41974]
['contig_75765', 41974]
['contig_90496', 41974]
['contig_130829', 41973]
['contig_64777', 41970]
['contig_99546', 41969]
['contig_78479', 41961]
['contig_84075', 41961]
['contig_81492', 41957]
['contig_122386', 41955]
['contig_61202', 41955]
['contig_74667', 41955]
['contig_99642', 41955]
['contig_94867', 41952]
['contig_79073', 41949]
['contig_74570', 41942]
['contig_37866', 41932]
['contig_98782', 41930]
['contig_78469', 41928]
['contig_69282', 41926]
['contig_81456', 41926]
['contig_104514', 41923]
['contig_115818', 41918]
['contig_89793', 41914]
['contig_92447', 41913]
['contig_124470', 41895]
['contig_74915', 41895]
['contig_88059', 41889]
['contig_140947', 41887]
['contig_121891', 41886]
['contig_89938', 41886]
['contig_62384', 41880]
['contig_73305', 41880]
['contig_18738', 41876]
['contig_27321', 41875]
['contig_81489', 41875]
['contig_7807', 41868]
['contig_93278', 41868]
['contig_117816', 41864]
['contig_62736', 41863]
['contig_89176', 41858]
['contig_103115', 41857]
['contig_63156', 41857]
['contig_76718', 41856]
['contig_22898', 41851]
['contig_88227', 41850]
['contig_93470', 41848]
['contig_132438', 41843]
['contig_103659', 41838]
['contig_119429', 41835]
['contig_58085', 41835]
['contig_90707', 41835]
['contig_7650', 41833]
['contig_55387', 41831]
['contig_120722', 41828]
['contig_72104', 41828]
['contig_62017', 41822]
['contig_95474', 41821]
['contig_91048', 41818]
['contig_100348', 41812]
['contig_121587', 41812]
['contig_69026', 41808]
['contig_64264', 41805]
['contig_120768', 41801]
['contig_120570', 41795]
['contig_59080', 41790]
['contig_59096', 41790]
['contig_109385', 41785]
['contig_65863', 41782]
['contig_57457', 41780]
['contig_77435', 41780]
['contig_75843', 41771]
['contig_115979', 41768]
['contig_74979', 41763]
['contig_85269', 41763]
['contig_106147', 41762]
['contig_131651', 41760]
['contig_20386', 41758]
['contig_116163', 41757]
['contig_74914', 41757]
['contig_71622', 41750]
['contig_92843', 41749]
['contig_99956', 41747]
['contig_74580', 41739]
['contig_62279', 41737]
['contig_58671', 41732]
['contig_65437', 41727]
['contig_68895', 41725]
['contig_96357', 41724]
['contig_61900', 41722]
['contig_135547', 41719]
['contig_109235', 41717]
['contig_109593', 41716]
['contig_77785', 41715]
['contig_111216', 41711]
['contig_5358', 41709]
['contig_69041', 41706]
['contig_76832', 41705]
['contig_46127', 41700]
['contig_79846', 41700]
['contig_12719', 41699]
['contig_107215', 41689]
['contig_67433', 41689]
['contig_99561', 41683]
['contig_70334', 41682]
['contig_74399', 41680]
['contig_64417', 41674]
['contig_25170', 41669]
['contig_124877', 41668]
['contig_5809', 41665]
['contig_52000', 41663]
['contig_99357', 41663]
['contig_21485', 41660]
['contig_122557', 41657]
['contig_134524', 41657]
['contig_134090', 41656]
['contig_53742', 41655]
['contig_98445', 41641]
['contig_109407', 41636]
['contig_59501', 41629]
['contig_88671', 41626]
['contig_16824', 41625]
['contig_95162', 41624]
['contig_39519', 41618]
['contig_62391', 41618]
['contig_66209', 41618]
['contig_71430', 41618]
['contig_105122', 41610]
['contig_68882', 41607]
['contig_26727', 41606]
['contig_96208', 41604]
['contig_67530', 41592]
['contig_89448', 41587]
['contig_81856', 41586]
['contig_53294', 41582]
['contig_87936', 41581]
['contig_108943', 41579]
['contig_68411', 41579]
['contig_53642', 41576]
['contig_121177', 41573]
['contig_69012', 41573]
['contig_93246', 41567]
['contig_77867', 41563]
['contig_86747', 41562]
['contig_22039', 41560]
['contig_82688', 41558]
['contig_43572', 41557]
['contig_122089', 41554]
['contig_84564', 41552]
['contig_81315', 41547]
['contig_77101', 41546]
['contig_57840', 41545]
['contig_65865', 41535]
['contig_91128', 41535]
['contig_64258', 41533]
['contig_103757', 41531]
['contig_90649', 41529]
['contig_101718', 41527]
['contig_33156', 41523]
['contig_129007', 41521]
['contig_23347', 41521]
['contig_98949', 41521]
['contig_82618', 41517]
['contig_63251', 41510]
['contig_140463', 41506]
['contig_59346', 41506]
['contig_115314', 41499]
['contig_72869', 41498]
['contig_58020', 41487]
['contig_114493', 41486]
['contig_68441', 41486]
['contig_60399', 41481]
['contig_68412', 41481]
['contig_18172', 41474]
['contig_32851', 41471]
['contig_90694', 41469]
['contig_24058', 41467]
['contig_88872', 41467]
['contig_126026', 41466]
['contig_69212', 41466]
['contig_76750', 41465]
['contig_20595', 41464]
['contig_107645', 41461]
['contig_124442', 41457]
['contig_86860', 41454]
['contig_81436', 41452]
['contig_90220', 41445]
['contig_23740', 41444]
['contig_72318', 41444]
['contig_94759', 41443]
['contig_60665', 41439]
['contig_87227', 41439]
['contig_27190', 41438]
['contig_53408', 41438]
['contig_65287', 41438]
['contig_126001', 41436]
['contig_71287', 41435]
['contig_29973', 41428]
['contig_42828', 41426]
['contig_105640', 41419]
['contig_77491', 41419]
['contig_125343', 41416]
['contig_48806', 41412]
['contig_76879', 41411]
['contig_77122', 41411]
['contig_126886', 41410]
['contig_16434', 41409]
['contig_81822', 41409]
['contig_1353', 41405]
['contig_117660', 41404]
['contig_105934', 41399]
['contig_63429', 41397]
['contig_2560', 41396]
['contig_140557', 41380]
['contig_89482', 41377]
['contig_25411', 41369]
['contig_77804', 41369]
['contig_108734', 41365]
['contig_110172', 41363]
['contig_121024', 41358]
['contig_137527', 41358]
['contig_110967', 41347]
['contig_25667', 41347]
['contig_85549', 41339]
['contig_64850', 41336]
['contig_79426', 41336]
['contig_30863', 41330]
['contig_70365', 41329]
['contig_80485', 41328]
['contig_95690', 41319]
['contig_59850', 41310]
['contig_80671', 41307]
['contig_56546', 41304]
['contig_58879', 41298]
['contig_71693', 41297]
['contig_120428', 41293]
['contig_71490', 41287]
['contig_115421', 41286]
['contig_138753', 41286]
['contig_115797', 41280]
['contig_67927', 41276]
['contig_98088', 41272]
['contig_75449', 41267]
['contig_124161', 41265]
['contig_77510', 41261]
['contig_58035', 41257]
['contig_133714', 41256]
['contig_32836', 41253]
['contig_111570', 41249]
['contig_106171', 41248]
['contig_67211', 41248]
['contig_58840', 41244]
['contig_24901', 41243]
['contig_96275', 41242]
['contig_102582', 41230]
['contig_110682', 41229]
['contig_129643', 41227]
['contig_107623', 41223]
['contig_34949', 41221]
['contig_7803', 41218]
['contig_140985', 41216]
['contig_66356', 41215]
['contig_103888', 41212]
['contig_109954', 41209]
['contig_85217', 41208]
['contig_127487', 41207]
['contig_107898', 41198]
['contig_69610', 41195]
['contig_105997', 41193]
['contig_141186', 41192]
['contig_41111', 41189]
['contig_55204', 41189]
['contig_69826', 41187]
['contig_28939', 41183]
['contig_70473', 41183]
['contig_88975', 41182]
['contig_96033', 41179]
['contig_90877', 41177]
['contig_46293', 41171]
['contig_139332', 41170]
['contig_93829', 41167]
['contig_79077', 41159]
['contig_68353', 41156]
['contig_91708', 41150]
['contig_58966', 41149]
['contig_96219', 41145]
['contig_132351', 41144]
['contig_84324', 41131]
['contig_63196', 41130]
['contig_49913', 41129]
['contig_86071', 41128]
['contig_38793', 41127]
['contig_69971', 41124]
['contig_75949', 41124]
['contig_56993', 41122]
['contig_20751', 41119]
['contig_132872', 41118]
['contig_12583', 41117]
['contig_99759', 41115]
['contig_73022', 41112]
['contig_39154', 41108]
['contig_59892', 41108]
['contig_63402', 41108]
['contig_70565', 41108]
['contig_104304', 41106]
['contig_74889', 41106]
['contig_84919', 41100]
['contig_73480', 41098]
['contig_12885', 41095]
['contig_75564', 41085]
['contig_129212', 41081]
['contig_140263', 41081]
['contig_90243', 41075]
['contig_123006', 41074]
['contig_85200', 41067]
['contig_91618', 41066]
['contig_56610', 41064]
['contig_124429', 41063]
['contig_136635', 41061]
['contig_111973', 41056]
['contig_20730', 41055]
['contig_93757', 41050]
['contig_64908', 41048]
['contig_102558', 41047]
['contig_79660', 41044]
['contig_132000', 41043]
['contig_101865', 41035]
['contig_2819', 41035]
['contig_120279', 41034]
['contig_63400', 41031]
['contig_78355', 41031]
['contig_106758', 41030]
['contig_65320', 41028]
['contig_92219', 41028]
['contig_80272', 41022]
['contig_126366', 41011]
['contig_36233', 41010]
['contig_44859', 41007]
['contig_82770', 41004]
['contig_78797', 41002]
['contig_126793', 41000]
['contig_68012', 40999]
['contig_123355', 40993]
['contig_70007', 40993]
['contig_94388', 40987]
['contig_61788', 40974]
['contig_64090', 40974]
['contig_70797', 40973]
['contig_69649', 40971]
['contig_73740', 40968]
['contig_80906', 40959]
['contig_82026', 40959]
['contig_98769', 40959]
['contig_65531', 40957]
['contig_86387', 40952]
['contig_104186', 40950]
['contig_128025', 40947]
['contig_111047', 40946]
['contig_91953', 40945]
['contig_109713', 40935]
['contig_46114', 40931]
['contig_66091', 40930]
['contig_95958', 40927]
['contig_13339', 40925]
['contig_133905', 40923]
['contig_86380', 40923]
['contig_70075', 40921]
['contig_140620', 40920]
['contig_36513', 40918]
['contig_71857', 40918]
['contig_29969', 40917]
['contig_61259', 40916]
['contig_126981', 40915]
['contig_100135', 40909]
['contig_75096', 40906]
['contig_5390', 40904]
['contig_57279', 40904]
['contig_57297', 40904]
['contig_122054', 40897]
['contig_74172', 40896]
['contig_88734', 40894]
['contig_99382', 40890]
['contig_59168', 40884]
['contig_66294', 40882]
['contig_10822', 40881]
['contig_35239', 40879]
['contig_60033', 40879]
['contig_35665', 40875]
['contig_114359', 40873]
['contig_109665', 40872]
['contig_21941', 40871]
['contig_76152', 40869]
['contig_64483', 40868]
['contig_75871', 40853]
['contig_60404', 40852]
['contig_61613', 40851]
['contig_72229', 40846]
['contig_60582', 40837]
['contig_40470', 40835]
['contig_87336', 40835]
['contig_94908', 40834]
['contig_127963', 40832]
['contig_135716', 40832]
['contig_64047', 40826]
['contig_76439', 40826]
['contig_130630', 40820]
['contig_102971', 40813]
['contig_141024', 40813]
['contig_79715', 40809]
['contig_67853', 40808]
['contig_58619', 40807]
['contig_26846', 40805]
['contig_117210', 40803]
['contig_67289', 40799]
['contig_31846', 40798]
['contig_135377', 40796]
['contig_105177', 40795]
['contig_68184', 40792]
['contig_20769', 40789]
['contig_77483', 40787]
['contig_57076', 40786]
['contig_116244', 40785]
['contig_65595', 40785]
['contig_70935', 40782]
['contig_90987', 40779]
['contig_94502', 40777]
['contig_4288', 40774]
['contig_80262', 40772]
['contig_103292', 40768]
['contig_108022', 40764]
['contig_85070', 40764]
['contig_117960', 40758]
['contig_80788', 40757]
['contig_97096', 40753]
['contig_64511', 40751]
['contig_83551', 40751]
['contig_96466', 40747]
['contig_61380', 40745]
['contig_79842', 40745]
['contig_85165', 40743]
['contig_84133', 40740]
['contig_140118', 40737]
['contig_56997', 40735]
['contig_87626', 40732]
['contig_103684', 40731]
['contig_129857', 40731]
['contig_91920', 40730]
['contig_88111', 40727]
['contig_87777', 40725]
['contig_105094', 40720]
['contig_137473', 40720]
['contig_63517', 40720]
['contig_64162', 40720]
['contig_95027', 40716]
['contig_123805', 40711]
['contig_121655', 40708]
['contig_67414', 40707]
['contig_57450', 40704]
['contig_12806', 40703]
['contig_48494', 40701]
['contig_73414', 40701]
['contig_37726', 40696]
['contig_77787', 40696]
['contig_91576', 40695]
['contig_92375', 40694]
['contig_113308', 40692]
['contig_92459', 40692]
['contig_94535', 40691]
['contig_31682', 40686]
['contig_53538', 40682]
['contig_120908', 40681]
['contig_120943', 40681]
['contig_79366', 40681]
['contig_69057', 40672]
['contig_98862', 40671]
['contig_61136', 40670]
['contig_78053', 40669]
['contig_108576', 40666]
['contig_36201', 40664]
['contig_101550', 40662]
['contig_37302', 40662]
['contig_57847', 40657]
['contig_86981', 40656]
['contig_64145', 40645]
['contig_91984', 40644]
['contig_136893', 40635]
['contig_83553', 40630]
['contig_85736', 40627]
['contig_114396', 40625]
['contig_30501', 40619]
['contig_80306', 40619]
['contig_139806', 40613]
['contig_61033', 40613]
['contig_99664', 40612]
['contig_25649', 40611]
